food_type,temperature,moisture,gas,time_to_spoil,spoiled
Leafy Greens,2.743207310378463,90.56656673036038,86.76233871998272,5,0
Paneer,3.282352631689171,56.7195322978966,112.67815008482734,3,0
Cooked Rice,4.715335012651349,74.66135811391895,83.1946952254955,4,0
Chicken (Cooked),39.212679681401326,66.95861816621837,1364.0135675347296,0,1
Paneer,27.762726393074143,57.04942788255093,746.4165229538794,0,1
Tomatoes,25.659871743852452,91.85759372209361,1092.4486407927545,0,1
Potatoes,10.865902267705906,82.36176781574315,96.67787829499613,115,0
Chicken (Cooked),3.8461392751096137,63.79608475199306,135.52183270553846,4,0
Chicken (Cooked),11.982119861686195,74.39743674750014,1393.3492062209996,0,1
Chicken (Cooked),1.3307615776125832,66.56826416557045,180.06216213173104,3,0
Potatoes,23.47692122739542,80.70279656108049,471.0814285626147,0,1
Lentils (Cooked),1.3622420694791586,76.09824011792159,107.23809899194521,3,0
Paneer,5.813000535432936,59.414349131882794,158.98230536075314,3,0
Milk,23.79921450735322,91.56611317483738,1068.3035449698136,0,1
Milk,20.53784621475067,90.43008333156693,1164.0690275237064,0,1
Potatoes,10.38734519600731,84.90988100177239,78.55620112266382,69,0
Apples,1.5103934870728286,81.47930155134323,289.71394906246445,46,0
Leafy Greens,18.058680780614303,93.11409087092429,583.1473439871302,0,1
Chicken (Cooked),26.755275666708332,73.76849186883527,1148.820455658692,0,1
Lentils (Cooked),33.08592956142386,68.80266798129885,576.2569061133655,0,1
Tomatoes,22.932647081921576,92.38160977673903,1290.3410545556612,0,1
Milk,9.285255121998933,92.01246309889149,1075.3020798109608,0,1
Paneer,18.03743578790331,61.480939987876795,859.9549556514521,0,1
Sliced Bread,21.85582158825343,45.75413132024171,310.83520713238516,0,1
Cooked Rice,2.7414577300812693,65.94448294980816,96.91011151961655,3,0
Potatoes,15.04822952843596,85.14100988026452,441.8421989356351,0,1
Lentils (Cooked),3.7337815915852497,77.37487452201036,79.46479967278452,5,0
Milk,3.6934998549970706,87.43920402892287,137.17397105879024,7,0
Apples,3.686381858893091,87.67196954848019,157.0556600569573,166,0
Paneer,2.88453362556071,57.53250544636996,149.5496557045518,4,0
Cooked Rice,25.33577385512815,78.36454544476224,639.7229900306274,0,1
Apples,18.951340025382358,88.73300103160406,908.8541340246179,0,1
Leafy Greens,16.63122681441303,89.30360933616784,1071.0544848293039,0,1
Apples,3.481396479739508,80.81754004740482,151.84871060322178,171,0
Lentils (Cooked),1.45493108436325,77.72132758338988,117.03391358030566,4,0
Paneer,2.612396323587204,55.96377898378953,85.64205567630256,4,0
Tomatoes,29.505972591936853,92.37088075927443,868.5939932605797,0,1
Sliced Bread,18.05515294516292,36.459080360790196,22.526619758786104,6,0
Tomatoes,20.324322112064554,94.62453981450749,633.6468971059461,0,1
Leafy Greens,2.650462258623922,91.97288123198246,86.72151890445255,5,0
Cooked Rice,2.434641875877928,66.62685687006054,55.67294587842601,4,0
Chicken (Cooked),1.9183042675060273,67.3961013116936,196.1790366325584,4,0
Cooked Rice,29.357440182776013,66.61134685688025,504.77239329285277,0,1
Cooked Rice,1.0495092067163743,66.44227629355096,69.55130276291979,4,0
Tomatoes,12.471070087250391,94.69528113744373,101.75499504894343,9,0
Leafy Greens,3.7793829089217916,92.22345189156351,108.7180479895409,7,0
Tomatoes,23.869236082438775,93.75060958478107,942.3247871231583,0,1
Tomatoes,12.901635818879747,90.22629658419613,200.89031925626693,12,0
Milk,1.5782405530119195,87.26174051472984,97.06962965081675,6,0
Milk,1.370865123944267,92.19653118860967,62.91671779000821,7,0
Cooked Rice,15.649394214918846,65.67239964581633,459.53638750546895,0,1
Apples,18.567851046013608,87.92016336070004,900.3050593607163,0,1
Leafy Greens,3.9668154566189773,91.49868588207474,132.4470834252018,7,0
Lentils (Cooked),18.35139029036178,78.60680046236457,538.8907198093921,0,1
Potatoes,8.447883915491964,77.67770775414398,49.97386836622826,74,0
Cooked Rice,1.2431111244906288,72.25958546238348,74.09427952390321,3,0
Leafy Greens,2.003138715746094,90.39116493399781,121.46202300686727,6,0
Lentils (Cooked),34.9298194442171,69.96704006084886,453.2631094909846,0,1
Paneer,4.672060219366658,60.10592327924348,90.93361783777888,5,0
Chicken (Cooked),3.1299514730973557,61.67417462158956,193.03910620172837,4,0
Paneer,10.69053870616138,62.50803971033818,1146.3203006054719,0,1
Chicken (Cooked),3.9633610294424653,61.267968934296796,128.57749797363178,3,0
Paneer,3.983920634965316,63.81814635805912,117.17156100648458,5,0
Lentils (Cooked),26.998189840456043,79.19367421127606,555.0616474128119,0,1
Cooked Rice,3.926467511843841,72.08526499135355,92.05558742728633,4,0
Chicken (Cooked),29.50733732864272,68.40152590316924,1240.7547398213242,0,1
Milk,27.675560635190664,91.96859532231922,961.8978862239043,0,1
Tomatoes,11.885794699121895,93.77197284603285,172.01887739961438,7,0
Apples,3.571696694633513,87.82152109371027,157.7344095015024,56,0
Leafy Greens,17.60793568445047,88.35206775281983,728.7260664660275,0,1
Leafy Greens,2.41205115756863,92.71818198037755,90.49225140872889,5,0
Milk,23.19817857317886,93.51063912128714,1169.6868156165267,0,1
Paneer,5.39305782521566,64.37852970259578,148.7422934263102,4,0
Lentils (Cooked),2.3117364948617043,68.21507834240391,50.475508761395055,3,0
Milk,2.932260473001635,86.88941416314418,92.11963106827898,6,0
Cooked Rice,1.9383337571150858,70.66357237154494,94.86384391290218,3,0
Chicken (Cooked),2.279484561669501,65.71861459244937,178.55723130045135,4,0
Apples,23.342063531708664,88.26193790668721,1428.0314719779747,0,1
Lentils (Cooked),17.530889033040403,74.52532088808812,594.5875323996759,0,1
Potatoes,21.910725945061902,88.84820472178876,809.8327217320457,0,1
Milk,3.7658469521426454,93.46833413808947,90.9782830133218,6,0
Apples,22.926391564723993,83.37797439706664,886.4431413949037,0,1
Tomatoes,29.692232239910417,91.69436995224787,751.5140370854087,0,1
Leafy Greens,10.164124986313112,86.24753516465904,1161.751139764121,0,1
Potatoes,15.031808139372604,82.15458368115924,811.7469840584118,0,1
Apples,17.739284719184983,87.08812228648816,1282.6240556224839,0,1
Potatoes,17.969138977781007,80.3026596161951,493.6332114687462,0,1
Tomatoes,29.14914834657411,91.8985370826784,936.935088977676,0,1
Cooked Rice,22.163653746796694,78.72207851203952,897.1360214651297,0,1
Tomatoes,23.08418342530347,91.7351813052025,949.4628591568121,0,1
Cooked Rice,25.005439445842953,76.01887184341118,407.01438652365954,0,1
Apples,3.811787713689425,84.30011652696608,219.66802504858038,99,0
Apples,15.940893774768291,86.09649497528663,1279.3367374652153,0,1
Apples,4.427704891293052,80.42797712802235,187.20153540442163,171,0
Paneer,2.1536937371266287,56.50627221491321,90.2638604556525,5,0
Lentils (Cooked),4.816805609452308,71.7528192692062,111.79497590243864,3,0
Cooked Rice,35.3630838675328,70.15179509477909,701.1810770072177,0,1
Paneer,28.367533746283275,62.05591724847109,903.1898409649787,0,1
Leafy Greens,15.321707184526101,95.52727487732282,703.2705884496229,0,1
Leafy Greens,14.194036868097012,94.37186746235486,783.7407186319472,0,1
Tomatoes,20.399883221361883,92.4823518921194,1119.270591437286,0,1
Leafy Greens,22.6537921359667,86.14475608808426,1071.1874624813252,0,1
Sliced Bread,21.50615750477655,49.13215731312278,436.23236509225376,0,1
Chicken (Cooked),3.129496883368002,66.11274459820294,160.2453263123952,4,0
Lentils (Cooked),1.716404999061976,75.97831746350806,60.283988808109086,4,0
Chicken (Cooked),1.3066518371325193,67.94512825341803,191.23893571856155,4,0
Leafy Greens,10.925012044668264,89.48954243576,1032.482448492283,0,1
Potatoes,19.223559777828058,85.43059345129434,525.367714419479,0,1
Apples,22.61811548690473,85.40436977217485,996.4373652750498,0,1
Potatoes,22.73165156608557,86.13396084095598,655.0489977623178,0,1
Sliced Bread,21.99569829991592,36.16223740744066,76.10167241883812,7,0
Apples,1.3258129990837593,83.21770784345762,256.5549739976014,63,0
Paneer,23.318274832057718,63.05168947786968,1309.0924638738206,0,1
Leafy Greens,3.6271392827493214,91.6575346295537,100.81594570129639,7,0
Apples,3.3189540425723987,88.7401889125358,192.4123996432515,137,0
Chicken (Cooked),13.851235019782578,72.95903344483887,1184.6243830196668,0,1
Paneer,2.415741028843374,64.42452595729948,179.61480419260994,5,0
Lentils (Cooked),32.036127314975055,73.32561216621347,582.0910637957518,0,1
Apples,4.066240151098192,80.6811264233762,285.72508008533987,164,0
Apples,15.508614192807165,83.90127635631866,1541.6146278085575,0,1
Cooked Rice,3.6838502641396675,74.1086106914235,80.87360239714349,3,0
Milk,23.430551959895034,94.49013480798635,1137.8086287479196,0,1
Cooked Rice,21.60249585688947,75.64250906014225,450.35045802636876,0,1
Tomatoes,25.1904185125439,92.79042014852777,1361.4761643095264,0,1
Paneer,4.286096825273214,63.20304562840459,132.63325566005474,4,0
Potatoes,21.46881818001391,88.93014246511396,484.43506008056534,0,1
Leafy Greens,1.8437870263659486,90.32463516851264,155.29502786960208,6,0
Leafy Greens,3.318358616358835,93.31890117717306,139.77177403816415,5,0
Cooked Rice,3.731022492970307,71.61889838532453,81.12584248859936,3,0
Sliced Bread,28.55178938329609,49.28615074446933,553.7940431187188,0,1
Lentils (Cooked),4.012432728006428,69.25539987452505,90.6460327020462,4,0
Apples,17.832348005592095,88.90516689231461,1067.219618324813,0,1
Leafy Greens,3.950433404500135,91.94863007946928,93.39869037423175,5,0
Sliced Bread,28.313422424833483,52.35271596060264,707.7205279306295,0,1
Sliced Bread,20.808134652580463,37.44518081436278,20.607130448611446,6,0
Potatoes,10.619569006564596,83.29084348352876,86.23314610159551,90,0
Chicken (Cooked),1.622346060638977,65.26030561874632,125.38192971261793,4,0
Paneer,5.774701728453369,61.3700209686247,178.44924757953692,5,0
Leafy Greens,24.323161558553885,94.98994746081289,1284.026158439382,0,1
Lentils (Cooked),37.12000572895283,69.02113460682979,738.3503561891073,0,1
Apples,0.2864680299662481,81.96635619795711,225.12657534199036,99,0
Sliced Bread,18.955829303642112,36.891337487227304,28.216469984610193,7,0
Apples,19.67296864096138,86.60898257062367,1218.0851396596709,0,1
Milk,1.3786293291912113,93.29863284871442,66.47491580133244,6,0
Lentils (Cooked),3.52793892712881,74.73554144248513,63.22693373393925,3,0
Lentils (Cooked),1.5393027830803074,73.42027524686722,68.78306490905486,5,0
Potatoes,24.826488164787115,89.54542636338226,566.5801776806929,0,1
Leafy Greens,3.9710314166906584,91.95469491978412,128.4871865058698,5,0
Sliced Bread,19.90843832788428,41.37043518523977,58.98320335657983,7,0
Potatoes,10.681142561253015,84.9190072012228,50.38909268731774,120,0
Potatoes,16.0869589168075,84.92022103386859,532.5028111868207,0,1
Tomatoes,26.355813200892385,90.58542329701356,875.0179237753115,0,1
Potatoes,9.569900158659745,77.0787802890897,56.48420583099994,85,0
Leafy Greens,17.010801309346228,89.66383474889672,1126.6265498361556,0,1
Paneer,2.221988458857461,56.29206599895916,80.49524926339942,4,0
Leafy Greens,1.5408792548749108,91.67414613554625,168.85071343480922,7,0
Tomatoes,12.138207832426056,90.64436513310127,220.94424231537826,8,0
Lentils (Cooked),23.436672607470648,79.02990175465548,838.100491795979,0,1
Paneer,4.715384420319184,60.27914986745666,78.97215836331078,4,0
Sliced Bread,19.393988788148476,37.198440620564426,60.96485893945582,5,0
Cooked Rice,4.863656675594879,66.16914475858813,82.84171246744506,4,0
Tomatoes,13.407571682027603,94.04998122254912,170.8968038727714,11,0
Apples,1.1582301896087581,80.49512149835806,192.99281339932483,112,0
Cooked Rice,23.325691781380645,79.16175278319224,699.3318699239687,0,1
Cooked Rice,15.8344141471701,72.17371330248055,496.35328258399034,0,1
Tomatoes,24.959198701545557,91.38410129566438,1147.268952265231,0,1
Milk,2.42551032854755,88.00141801336702,133.03796366324923,5,0
Sliced Bread,28.868119883667713,46.21388826265792,773.8548848823174,0,1
Lentils (Cooked),4.100740570683068,69.17022568177163,99.2910799429339,4,0
Milk,3.7308254074117935,90.52250011965393,127.72072841224775,7,0
Sliced Bread,20.778326606946592,36.168804164104905,20.486717153247866,7,0
Chicken (Cooked),3.1698412885554346,68.39427660033482,182.61837276988433,4,0
Leafy Greens,1.1259144229919418,91.48426716484911,162.83429507592675,5,0
Chicken (Cooked),29.555690958083378,73.5924997704521,1415.0511979265484,0,1
Cooked Rice,34.07495343989298,65.90243328361487,739.4952133119839,0,1
Chicken (Cooked),15.751675926003799,74.82647480690315,1184.3372895429547,0,1
Milk,28.881281934605592,93.59343628618782,514.6365182789912,0,1
Lentils (Cooked),2.963284078193161,75.74442238759202,92.99799346209659,5,0
Chicken (Cooked),3.5643431045025866,62.522523247157785,192.01115148296196,4,0
Milk,3.384554836660913,86.89930054202378,110.34056161341762,7,0
Apples,2.0988350844574506,87.348184203219,186.65201225916053,134,0
Potatoes,11.947159465010996,76.56567984343096,93.5133160776927,110,0
Paneer,2.0120577652233735,57.53868308124119,174.55114405293764,4,0
Apples,15.376063741709075,82.61525409952692,1271.4800261631483,0,1
Chicken (Cooked),26.508606919179467,65.79640365506067,1535.1097456451575,0,1
Lentils (Cooked),36.96858279818352,79.76331026293026,941.545534360441,0,1
Lentils (Cooked),36.891974484410724,73.16931505919096,560.7379865215664,0,1
Potatoes,22.022654580606268,80.63612038490128,720.1631516828429,0,1
Lentils (Cooked),34.33969688390546,68.89171208984939,639.0754974331869,0,1
Apples,21.21636797573063,88.98491295453309,1542.0797109980308,0,1
Apples,1.532532907561392,83.26248704195763,281.43608015985563,137,0
Sliced Bread,18.00798431858857,42.92423464019625,21.467156788735632,6,0
Sliced Bread,18.85511447531729,39.92576001960543,20.80131469165017,6,0
Sliced Bread,20.920961384135158,42.72378878154389,77.10757546509227,7,0
Milk,3.9514830163394086,89.87721268660277,147.948653179213,7,0
Potatoes,21.027451930308644,80.99440735801286,505.03143558812894,0,1
Sliced Bread,23.796589890926573,58.99641562913508,418.62161251738627,0,1
Lentils (Cooked),30.941241426269126,73.74231998477165,953.4872382971835,0,1
Sliced Bread,20.9280633288431,55.11483972588289,503.6424251042663,0,1
Potatoes,23.865691356174032,81.79321145883581,510.6751620127128,0,1
Tomatoes,10.591084860173327,92.22802444444588,204.64798388692805,11,0
Apples,24.758440895018715,88.41512104359401,1753.8391891931158,0,1
Leafy Greens,22.785700495268586,89.85082287279928,1132.3438797904832,0,1
Cooked Rice,1.2978395204976119,71.05298144232904,78.78065303914593,3,0
Apples,21.72838111341688,80.00058367811056,1190.5175247530283,0,1
Sliced Bread,20.755797797690118,50.62907328986075,452.6321473966209,0,1
Lentils (Cooked),1.5638573976198544,75.80383394825338,91.89529651297443,4,0
Paneer,11.22034642607831,61.450545276280884,1048.7111421420893,0,1
Lentils (Cooked),18.38404780683803,75.27537550045822,779.075740477311,0,1
Lentils (Cooked),3.3964971932829178,72.06338199191255,113.27470829272758,4,0
Leafy Greens,1.474700237216131,93.05326025241342,183.19153436490598,6,0
Sliced Bread,25.14089239087769,53.187127329118404,525.7733880058167,0,1
Potatoes,24.137147199065957,89.26087513670223,666.5417294741947,0,1
Chicken (Cooked),21.20872564747684,60.515238644532076,1539.5329027959633,0,1
Milk,19.11429495869441,90.08621497422898,903.4649557329828,0,1
Paneer,2.4247987006853586,56.161403916320666,123.67125053871803,4,0
Sliced Bread,24.194188906111492,52.607683189380985,528.0821615636171,0,1
Potatoes,11.326065319935779,81.99597282789601,86.25211479865,76,0
Apples,2.35992012362694,85.94626647385084,156.8398557333968,165,0
Lentils (Cooked),4.670357989589879,68.59578133252738,70.52065903354959,4,0
Apples,1.771511977037915,87.18082805173051,190.38590163821436,90,0
Milk,14.025186231947423,91.70067187278366,538.6126075420937,0,1
Tomatoes,20.88496128926134,92.32680705825149,1302.2355457455656,0,1
Lentils (Cooked),4.618915771197649,73.28880310040388,102.65033045133903,3,0
Potatoes,20.368603183430533,85.7438729641402,780.4073800601059,0,1
Chicken (Cooked),13.299513896885305,69.73915013972302,1343.0336600484923,0,1
Apples,3.047922511737973,87.6570815848295,251.28810809161942,72,0
Cooked Rice,3.6578331548449188,70.40707790944572,98.54121054841318,3,0
Lentils (Cooked),4.002260895217383,73.00505859724564,56.54109437716204,4,0
Potatoes,19.640536828227695,84.43507838809987,562.9185006692289,0,1
Sliced Bread,22.006480594231952,54.71396514308862,392.28857372041057,0,1
Leafy Greens,1.678386163204029,93.47433688956343,153.8763932935289,6,0
Sliced Bread,18.44173427936881,44.65920399045251,74.73340853096246,6,0
Chicken (Cooked),2.241201429041559,60.360003580739324,105.17770227365864,4,0
Lentils (Cooked),19.180577827559855,76.15168295308234,460.632182558528,0,1
Milk,2.7699865722180395,91.85453110356357,82.66898719813747,5,0
Lentils (Cooked),2.089296726380161,77.63578917811732,73.41207727690869,3,0
Lentils (Cooked),3.1387841375062875,74.89369608131278,63.860018942604,5,0
Chicken (Cooked),3.8834417595923534,63.28865022250993,132.00624630722518,4,0
Lentils (Cooked),34.52839932636992,70.24403171865707,787.8915820367968,0,1
Lentils (Cooked),22.34143014070919,70.34781918890333,907.5593507015474,0,1
Lentils (Cooked),2.316706028931274,70.57326491459015,66.35525697721941,4,0
Cooked Rice,4.995138834571046,67.78205124126386,68.82173187268707,4,0
Lentils (Cooked),4.256579683189093,74.6997753251596,117.8088948582835,3,0
Chicken (Cooked),15.105520988596009,67.51939244534248,922.6345558939886,0,1
Lentils (Cooked),4.6223662060360855,76.6114843827393,68.13673575243158,3,0
Tomatoes,10.528642443667797,93.74352242676616,226.48174609788265,14,0
Leafy Greens,1.5503867165404703,93.97265844514403,179.37015819662236,7,0
Apples,0.15917707610143272,83.59833941978177,159.10180617983957,97,0
Leafy Greens,17.422474291316373,86.74566518111459,1093.1377131454365,0,1
Tomatoes,24.599085162353667,94.09209339835533,1017.6468415331854,0,1
Leafy Greens,17.413223537427694,90.54197124127003,733.3887719062694,0,1
Potatoes,9.725085809368643,76.36877559484344,93.73453325380773,113,0
Potatoes,10.014145789505465,81.37831858874434,52.16737786284825,90,0
Cooked Rice,30.52657579112808,69.12476943103624,853.5914212411092,0,1
Chicken (Cooked),11.356041772786657,63.51453293984365,721.6228829040163,0,1
Apples,18.854035425009986,81.4997823974641,1315.2856943637564,0,1
Milk,1.6330124737495284,92.48741984622312,90.91725541426618,5,0
Potatoes,19.949459706113032,87.60823527175833,435.5965408416509,0,1
Leafy Greens,21.1209567242567,85.82106550499972,1259.3397832998494,0,1
Lentils (Cooked),2.887763974732426,73.76572804061026,60.30802712878936,3,0
Paneer,20.196240124348527,63.996239656531124,1147.0794314731002,0,1
Leafy Greens,11.244531539095439,94.4759312194661,1228.630386401203,0,1
Leafy Greens,2.1610318976226184,95.54236646205929,157.13664283696295,6,0
Leafy Greens,18.879868029930837,94.54354953514655,1021.4110934526125,0,1
Sliced Bread,21.498026606746016,41.28294927622038,63.1173812589991,7,0
Milk,2.384676245070038,89.48130096343176,104.20995074885306,6,0
Apples,18.193652331478134,87.26430325972218,1757.564222634117,0,1
Potatoes,24.732679615699553,85.19419871040927,757.7684111329879,0,1
Tomatoes,10.604096287351995,91.64001824595613,219.63387829845806,10,0
Paneer,17.65717351718913,60.65262903593336,1349.4004304530545,0,1
Leafy Greens,14.849110715072886,88.08626674501129,698.1622370532342,0,1
Paneer,16.02929506913878,67.28299189380253,967.4043879425836,0,1
Milk,2.0590858787851456,88.2974985191155,83.7225276168127,6,0
Lentils (Cooked),2.1161342237651275,71.86132505853195,116.06559633601282,3,0
Cooked Rice,3.0850908608640157,74.33328262787535,50.05751507532396,3,0
Apples,23.977852354610086,83.92994755360448,892.8190514739023,0,1
Lentils (Cooked),22.358440836818332,78.45015490168616,891.9309936149342,0,1
Chicken (Cooked),13.322222661241781,66.0696587592634,1412.9733683589939,0,1
Potatoes,23.237394529425345,83.00674201058871,529.906120437844,0,1
Leafy Greens,2.9556938345764783,92.71537693112427,156.2638572915215,7,0
Tomatoes,10.819584410892123,93.84461420241226,115.53510312948215,12,0
Milk,15.919779423495783,93.9907776867605,729.4188222804494,0,1
Potatoes,11.315298307805087,84.9859055727218,51.6231802711636,65,0
Chicken (Cooked),3.6446807610783343,62.1623141894243,110.80775555303119,3,0
Lentils (Cooked),2.7284669265897143,75.67908915850467,110.21183229075608,3,0
Sliced Bread,26.16514106852924,53.855853907427175,559.8486466656445,0,1
Milk,24.34274287453827,93.34795300550407,904.102528248482,0,1
Apples,15.412094999683374,87.28530677709452,1253.4340241484085,0,1
Apples,2.954817113805905,81.38589721251284,203.6676389163008,103,0
Leafy Greens,3.0057582187709113,92.92821751566814,92.86335130559412,6,0
Tomatoes,25.779508481403326,90.24989052444398,925.8639664789268,0,1
Tomatoes,24.9098985197259,92.5732976816664,1491.4906902552598,0,1
Paneer,22.982134590991397,61.75972566276116,1277.422386436328,0,1
Leafy Greens,14.241063708070783,95.60479036604738,1109.4267337078334,0,1
Cooked Rice,3.0770630031046364,73.93682837049387,70.53911082935883,4,0
Tomatoes,12.029371293202873,93.79679835186764,102.91332720633012,12,0
Chicken (Cooked),33.60719556859088,65.81685793454939,1774.8385188388725,0,1
Milk,3.436393961373469,91.44401915753575,85.19864983087359,7,0
Chicken (Cooked),17.58823464968018,68.30640218124738,1566.7468581949825,0,1
Tomatoes,23.219620738401538,90.19322147986658,1256.7793426758665,0,1
Lentils (Cooked),1.9153868133690977,69.05822594648055,69.48696163785792,4,0
Potatoes,11.017997315963594,77.39322487885038,71.09043975579823,106,0
Chicken (Cooked),24.645373438207784,62.901895882463585,1943.98328834446,0,1
Cooked Rice,1.322673967096299,74.52373079125513,78.46445276878086,4,0
Cooked Rice,3.735407236835688,70.02169943061362,70.02655653614335,3,0
Potatoes,15.236684906013299,82.42466376093839,613.4217595675696,0,1
Paneer,16.324931357109865,63.506234628973495,921.6759321616858,0,1
Milk,15.474137685339304,88.32025243646677,726.8282769626146,0,1
Lentils (Cooked),3.953843088731684,75.72141453101634,97.01838967459808,4,0
Leafy Greens,1.1447398538002254,94.54780882090921,177.52301985183794,5,0
Lentils (Cooked),21.518939048391168,79.07302726243864,741.9761313936372,0,1
Leafy Greens,24.91841212000933,89.83974408327107,611.3287157335462,0,1
Apples,0.8748901176613033,86.88559799690682,297.0412788085764,82,0
Apples,24.023525350282878,80.47260335081435,1075.7613174495932,0,1
Leafy Greens,3.049470111362884,90.85797165154261,110.33019490117174,6,0
Sliced Bread,24.649695773658234,59.627906085061994,577.8015996943767,0,1
Cooked Rice,38.17275387556937,67.44651497508305,971.3670497134549,0,1
Leafy Greens,2.650046399441824,91.20687037501087,90.21228349097666,7,0
Chicken (Cooked),3.559148160715015,64.53241753886749,179.52008714613885,4,0
Sliced Bread,18.700973969849024,43.944747503619446,63.55705469426597,5,0
Paneer,4.006116240512606,61.56634543080882,171.9873284580758,3,0
Sliced Bread,27.258749744513146,51.20541785409551,449.38983899629363,0,1
Chicken (Cooked),1.6132024882500193,61.986326076811906,150.67494473399023,4,0
Chicken (Cooked),19.41205520776062,60.331445804352626,1400.2884971856804,0,1
Tomatoes,12.74085309347689,92.12615364753758,214.60631551205483,9,0
Cooked Rice,29.78082454733584,74.97199012204767,665.2196133735063,0,1
Apples,4.694674380324539,80.83391912198032,227.89363610554182,64,0
Cooked Rice,1.1883039540537985,68.15380019795698,80.54389256308488,3,0
Apples,3.880214704063981,82.11496676294483,224.5895441849435,95,0
Milk,8.994088625212374,92.7922660145571,601.8316923840085,0,1
Lentils (Cooked),3.819178512720763,77.69768658410791,84.5454148997938,5,0
Sliced Bread,21.86457415866166,41.049182822089165,79.15612136183968,7,0
Chicken (Cooked),2.169191614087241,69.72912764962959,147.97476234940217,4,0
Leafy Greens,13.273383217947908,90.88150291026285,789.3239034016797,0,1
Chicken (Cooked),38.754283224410756,71.47853434812318,1919.8288223714587,0,1
Cooked Rice,23.692913808839627,78.55365827957583,706.9078787814581,0,1
Tomatoes,13.903661700613128,91.29792028957468,115.13449925696058,11,0
Leafy Greens,2.0387047613774802,90.62093090060299,165.75496571633727,5,0
Sliced Bread,19.259339124855337,39.87929128877091,48.15803098378073,5,0
Paneer,4.272403242029144,59.988145312106184,122.83744665944415,3,0
Leafy Greens,24.994270011257903,85.01998823832002,1242.9582673070308,0,1
Cooked Rice,34.98158993527331,67.23007681779568,414.6661853906701,0,1
Milk,21.972211738495044,90.27698038954696,580.0869742556526,0,1
Milk,9.821016935139074,92.24850640070184,849.6235258117224,0,1
Apples,2.1657200347367764,82.48942376800765,189.64777411487933,175,0
Cooked Rice,17.144755939714095,65.41410014235201,761.4899203265526,0,1
Tomatoes,13.789934430275945,92.23600942670362,243.42959176677695,10,0
Paneer,23.484969845144384,64.15947993671587,1292.060936724503,0,1
Chicken (Cooked),2.7040297704309015,68.58743551875084,135.36210141769027,3,0
Paneer,19.859850333837457,64.13195418113207,966.4734152920632,0,1
Paneer,13.594920168365794,59.2149538154794,1189.4440145844987,0,1
Leafy Greens,13.267358737240325,93.73801869274402,540.9813078738846,0,1
Potatoes,10.506357724322996,84.49994714807703,67.05818435449562,101,0
Lentils (Cooked),37.000581047135995,73.99086805106003,908.2534325366096,0,1
Cooked Rice,37.20516409646753,76.97021232534449,499.7312845484436,0,1
Tomatoes,14.361765915003904,91.84230033779114,115.83896384439792,14,0
Leafy Greens,13.63206453456251,91.41855107818073,893.3210464467825,0,1
Apples,17.192443839950514,89.86608459496708,1470.8892858106879,0,1
Tomatoes,21.383097384454768,93.16926048080576,942.7734129721009,0,1
Paneer,2.291210872740305,62.60378376178901,138.74321108916286,5,0
Lentils (Cooked),16.610898761708825,76.30098703272667,527.4969481370383,0,1
Sliced Bread,29.887613944595138,54.20944634296006,507.3764119731318,0,1
Apples,4.900891252067127,83.37836516959803,171.79132551502116,131,0
Tomatoes,26.92098717615859,92.92807420212895,988.4328624664258,0,1
Potatoes,10.360010867254719,80.59285221328409,41.853663875997185,118,0
Lentils (Cooked),2.7747924580627226,75.12388417404958,68.43177690032037,4,0
Leafy Greens,1.011999538969071,93.57317263009875,116.84626560508507,5,0
Chicken (Cooked),1.9214753395297897,65.88927358166727,101.14041111494313,4,0
Tomatoes,10.159570959022409,90.28878750029826,135.4809135255355,14,0
Paneer,18.14502252414085,55.45819349770089,1032.1274308268598,0,1
Tomatoes,12.153444907424111,94.00314537626193,224.63197340477882,9,0
Leafy Greens,2.5809436700919712,90.34171496616366,122.58601484586785,6,0
Sliced Bread,18.396559362573345,41.18237307020914,56.03135704358641,5,0
Lentils (Cooked),38.68243686953571,76.0773419272798,990.6780095376824,0,1
Lentils (Cooked),2.611900180928368,68.06147203040665,74.74539075574916,4,0
Chicken (Cooked),27.067954868738994,68.81707210988571,1952.7759665730716,0,1
Tomatoes,24.208880600967184,93.86217902615743,926.4993147233231,0,1
Paneer,15.747905359626166,56.241761363103734,1256.2498458341474,0,1
Sliced Bread,18.9006314241635,37.42421966225939,21.04068147683602,7,0
Tomatoes,12.334865750283559,92.2629867545877,149.6217107249862,14,0
Paneer,2.2549775245899344,60.06941845162169,107.66131424159501,5,0
Apples,19.017809964525913,80.59765886396464,941.2928317151096,0,1
Potatoes,7.6257134797264525,83.46970464097818,62.330233543553895,101,0
Sliced Bread,18.78610951958996,35.45721855538648,26.721111064850867,6,0
Leafy Greens,13.155937439385855,92.75063338568859,511.73831402927357,0,1
Sliced Bread,26.749630661738685,48.464048874856296,554.2451039223422,0,1
Tomatoes,21.529511603536996,94.6874365679265,1006.650343481979,0,1
Cooked Rice,4.447034250454111,69.65272696568307,56.86831886627762,4,0
Apples,2.1898467852239403,84.35420534220924,279.7495968348646,93,0
Lentils (Cooked),3.4507852909821324,77.82560495680289,86.26173047383581,4,0
Milk,24.188850392302587,92.65379521019966,899.7622318690677,0,1
Chicken (Cooked),33.38996682873994,74.36671908564576,1728.7200306707953,0,1
Tomatoes,13.667111724352651,92.24833261804264,147.40831774854973,8,0
